"","TSNE_1","TSNE_2"
"C231122002_CELL274_N5",-3.61791956594114,-30.6959392024143
"C231122002_CELL2796_N1",-19.7378783589475,-10.253990721704
"C231122002_CELL2899_N1",17.2293093395424,-32.0016412820972
"C231122002_CELL2929_N1",-28.5530177887035,-45.6784728106561
"C231122002_CELL2942_N1",-5.2032319039117,-4.66348182393431
"C231122002_CELL2945_N1",-16.0321061807084,-28.9346359715669
"C231122002_CELL2979_N1",-46.6336897926611,-23.8805656062076
"C231122002_CELL2981_N1",-28.1524359061302,11.1473049491302
"C231122002_CELL3013_N1",-12.5814955860521,-30.6526123304888
"C231122002_CELL3080_N1",17.8739394317944,-11.0808592936023
"C231122002_CELL3082_N1",8.5680606932264,-2.03413325690337
"C231122002_CELL3096_N1",29.6508865378616,-40.4066974385397
"C231122002_CELL3106_N1",-25.3308748942843,-15.2571040404288
"C231122002_CELL317_N3",-56.7163954143258,8.28196547801955
"C231122002_CELL3210_N1",2.6029030850929,-50.804129182923
"C231122002_CELL3212_N1",-24.0585943502414,-15.9368166077607
"C231122002_CELL332_N2",-17.6716042211758,-1.10983493511131
"C231122002_CELL3415_N1",-53.4655613317809,-8.19836855766441
"C231122002_CELL344_N2",-29.8672506094667,-25.2747453179081
"C231122002_CELL3480_N1",-20.209845413,-24.207019960876
"C231122002_CELL3488_N1",-13.4522124442998,-36.7753927986681
"C231122002_CELL3502_N1",-20.3079487696289,-36.405761438353
"C231122002_CELL353_N1",29.5983913401909,-46.1735405815736
"C231122002_CELL3545_N1",9.26356956267475,-11.2148127746999
"C231122002_CELL354_N4",-22.969788069195,-3.27667583260716
"C231122002_CELL3661_N1",2.96084805186937,-50.1222180997819
"C231122002_CELL366_N4",-32.2392073058444,-13.3600559462396
"C231122002_CELL3672_N1",-49.9652772844374,-10.0739499393401
