,TSNE_1,TSNE_2,label
C230517006_CELL3135_N1,-34.1995614380983,7.52074393580195,0
C230517006_CELL3137_N1,19.9148816188253,18.6545564809,2
C230517006_CELL3146_N1,24.7047338809514,-25.4896693967281,3
C230517006_CELL3150_N1,33.3046710989683,24.7993656405117,1
C230517006_CELL3156_N1,-35.6515039077624,-47.5085957415127,3
C230517006_CELL3157_N1,69.1054624943598,-9.09966582307545,1
C230517006_CELL315_N3,-39.6357848359749,-34.0490483626283,3
C230517006_CELL3173_N1,16.1156981939179,-30.9562649461472,3
C230517006_CELL3174_N1,-13.2802449760406,58.1076523028109,2
C230517006_CELL3177_N1,50.4423893076552,1.6069577507496,1
C230517006_CELL3178_N1,50.3150199822552,25.7428836421874,1
C230517006_CELL3190_N1,38.8947318589638,14.0322555311346,1
C230517006_CELL322_N1,-35.3559812457773,-34.3760091641909,3
C230517006_CELL323_N2,-27.5535410755235,-24.1214823659252,3
C230517006_CELL3244_N1,39.2645108558864,44.8380634540444,1
C230517006_CELL3247_N1,-1.68220220504367,-34.6881364409092,3
C230517006_CELL324_N1,39.4061292448144,-7.25902504359373,1
C230517006_CELL325_N3,-14.0004888532548,22.7002115861326,2
C230517006_CELL3262_N1,24.7043307186876,-25.4900404036656,3
C230517006_CELL3273_N1,20.5012334282877,-9.70144101184544,1
C230517006_CELL3276_N1,58.3511512236578,-27.8262998356577,1
C230517006_CELL3282_N1,58.4682771883835,1.36043026181817,1
C230517006_CELL32_N1,-37.3310557432516,-29.3791456066369,0
C230517006_CELL3311_N1,7.40230938176577,-12.1941610736851,3
C230517006_CELL3312_N1,53.30473012437,-14.3040361707242,1
C230517006_CELL3318_N1,52.751977516477,-5.9559930220387,1
C230517006_CELL3352_N1,23.7052228145117,1.74837160690137,1
C230517006_CELL335_N1,-6.55870851012253,6.31524651239405,2
C230517006_CELL3364_N1,25.8311292580031,17.3586504135421,1
C230517006_CELL3405_N1,16.9812836214676,-19.9047018064993,3
C230517006_CELL3416_N1,-45.8157265925742,37.5693984321753,0
C230517006_CELL3424_N1,16.090439669244,-19.7993015377068,3
C230517006_CELL3432_N1,26.9215209313836,-53.8740982388852,3
C230517006_CELL343_N1,-28.4435397699523,-39.414223560693,3
C230517006_CELL3453_N1,-2.0989606061947,-55.5432889570606,3
C230517006_CELL3460_N1,-40.8101511963753,33.3072097554044,0
C230517006_CELL3475_N1,-40.6048060121307,-42.146949169343,3
C230517006_CELL3499_N1,47.4736553796158,-1.00507358385496,1
C230517006_CELL3502_N1,-54.1602047838681,27.2126131446265,0
C230517006_CELL3509_N1,50.2978229622665,5.81710328886837,1
C230517006_CELL351_N1,51.3284811771448,26.2511395371567,1
C230517006_CELL3535_N1,-18.5536645032465,18.1059728691099,2
C230517006_CELL3536_N1,46.4547164312745,11.4788166359432,1
C230517006_CELL3547_N1,42.2968251838105,-28.498029078547,1
C230517006_CELL3571_N1,39.2643185558293,44.8382820210511,1
C230517006_CELL357_N2,-12.708476799359,-54.5568238429692,3
C230517006_CELL3588_N1,37.3684347034115,-5.76462088891399,1
C230517006_CELL358_N2,45.1195736848325,29.1758734590093,1
C230517006_CELL3607_N1,-29.3023163688692,16.6495554068984,0
C230517006_CELL3614_N1,71.9355758617043,-10.7340352026853,1
C230517006_CELL3620_N1,21.9930423716864,-38.3815889264886,3
C230517006_CELL3638_N1,11.6788110367173,-45.8374523701116,3
C230517006_CELL3651_N1,26.4746763562442,-33.9374407903577,3
C230517006_CELL3655_N1,24.9362051783003,8.92808847480233,1
C230517006_CELL3658_N1,5.91514647899813,16.553497839125,2
C230517006_CELL3691_N1,12.6462448610107,-28.3769439888434,3
C230517006_CELL3698_N1,14.0680470507434,-24.0871995451991,3
C230517006_CELL3709_N1,2.66432937703722,-9.45426303888238,3
C230517006_CELL372_N3,38.3544841611807,45.8893670485741,1
C230517006_CELL3732_N1,16.8689502379567,14.1637766892445,2
C230517006_CELL3739_N1,46.2668571438877,-29.8083083497322,1
C230517006_CELL3742_N1,2.7182411957248,-31.7596570920537,3
C230517006_CELL3790_N1,71.699801676128,-9.03348632888766,1
C230517006_CELL3792_N1,1.42195172592785,-38.3351081205412,3
C230517006_CELL37_N3,23.8300265433566,35.2894931806027,2
C230517006_CELL3800_N1,46.0050566882077,-18.0869614300599,1
C230517006_CELL3802_N1,-34.5932133886088,-35.9213014027556,3
C230517006_CELL380_N3,25.3412347254536,12.6919796625391,1
C230517006_CELL3811_N1,48.3454349833375,-20.0923168613053,1
C230517006_CELL3819_N1,53.4811424679519,-36.1072159118562,1
C230517006_CELL382_N2,18.2066752287337,5.75446250631249,1
C230517006_CELL3830_N1,-1.44403748748193,-55.8694134331873,3
C230517006_CELL3831_N1,4.99240843609731,-27.4259643966377,3
C230517006_CELL3856_N1,6.5386547299053,-19.2275528765694,3
C230517006_CELL385_N3,18.6646948661834,-34.1459892340261,3
C230517006_CELL3871_N1,50.4301585545929,1.59483209632611,1
C230517006_CELL3879_N1,17.705498309108,-46.0180120081446,3
C230517006_CELL3880_N1,19.7944054472562,51.5391381624358,2
C230517006_CELL3883_N1,42.4713206801203,19.908433583131,1
C230517006_CELL3885_N1,15.1502096114748,-52.6419545666028,3
C230517006_CELL3886_N1,71.2332570867055,-7.7920327843544,1
C230517006_CELL3893_N1,24.0765024142968,6.56206408213101,1
C230517006_CELL3905_N1,27.208268690407,-51.2132403064863,3
C230517006_CELL391_N2,-12.5344137031424,-51.1686476547578,3
C230517006_CELL3926_N1,56.9570154008476,33.5424064636643,1
C230517006_CELL3929_N1,48.2013245624979,-19.9713463371238,1
C230517006_CELL3940_N1,19.6891302450421,53.3451986445428,2
C230517006_CELL3970_N1,70.9931350394158,-8.81024213895043,1
C230517006_CELL3976_N1,69.020460288617,-6.3134078229983,1
C230517006_CELL397_N2,33.3047608626794,24.7881938766692,1
C230517006_CELL4007_N1,9.58655672509883,-26.0753489782667,3
C230517006_CELL4017_N1,3.98653114526599,-21.7786697910107,3
C230517006_CELL4028_N1,19.8986198967056,-27.3709846530472,3
C230517006_CELL403_N1,64.448152111538,0.261965956844712,1
C230517006_CELL4062_N1,54.6659443331615,10.4683554259699,1
C230517006_CELL408_N1,7.36246800085745,-29.2690213843951,3
C230517006_CELL413_N5,-12.0887814892722,0.672943532123844,0
C230517006_CELL420_N2,3.00822055781783,44.3555200057642,2
C230517006_CELL424_N1,15.2890535325061,47.435137138466,2
C230517006_CELL437_N2,13.1934802734541,35.7505758040872,2
C230517006_CELL442_N1,-1.61467488646644,-35.8535818783694,3
C230517006_CELL448_N2,41.4890808652385,15.7677093882392,1
C230517006_CELL449_N2,-2.15688332659814,-56.5750973570557,3
C230517006_CELL456_N2,-1.65743380995536,-35.2032130627836,3
C230517006_CELL463_N2,3.75181436954664,43.859736963726,2
C230517006_CELL467_N1,-39.8704885708905,-29.3887204955847,0
C230517006_CELL469_N2,4.22838779597207,-26.5882962063266,3
C230517006_CELL471_N1,43.3003714222199,-26.9451598906968,1
C230517006_CELL473_N1,49.4338663773441,-8.79327007758839,1
C230517006_CELL474_N2,52.7632887810593,-35.3756425442335,1
C230517006_CELL483_N1,-0.225851131436043,40.9279358132195,2
C230517006_CELL484_N2,-37.8938761616791,22.6054343485371,0
C230517006_CELL491_N4,23.4362768218092,19.9670824158097,1
C230517006_CELL505_N1,-21.3976132274322,24.0459870294724,2
C230517006_CELL506_N2,42.1696736867773,2.57901735523337,1
C230517006_CELL514_N2,48.2882005954413,-20.0272232005052,1
C230517006_CELL523_N2,-25.1426641968831,16.5682674694609,0
C230517006_CELL533_N3,-7.67248297173591,35.5791003667283,2
C230517006_CELL534_N2,17.3742118891745,-1.48848217819411,1
C230517006_CELL538_N3,-28.1813267422882,-39.8009128363602,3
C230517006_CELL53_N8,-57.1670287779434,27.8995848008862,0
C230517006_CELL548_N3,33.232489273626,10.4258840306646,1
C230517006_CELL560_N3,-37.2940322171963,-29.9066617701453,0
C230517006_CELL580_N2,12.1378650668815,23.60914614412,2
C230517006_CELL587_N4,-37.2903228603371,-29.9304716398757,0
C230517006_CELL589_N2,70.9276663732869,-8.35265404061111,1
C230517006_CELL59_N1,21.7994041210862,-38.773874033795,3
C230517006_CELL601_N1,36.9728929632807,-17.1806401510362,1
C230517006_CELL606_N3,-11.4047163987839,47.7946404755394,2
C230517006_CELL608_N2,46.7544048993292,-19.0819774657868,1
C230517006_CELL610_N2,-16.0303267870657,-20.7313196012393,3
C230517006_CELL621_N4,-31.1234634401368,-41.2202756592386,3
C230517006_CELL623_N2,25.392860832533,17.7894422615432,1
C230517006_CELL628_N1,25.4360732885108,2.51110357840193,1
C230517006_CELL62_N1,52.7522146453847,-5.95591332516621,1
C230517006_CELL645_N2,36.6028231882877,-4.87523246242129,1
C230517006_CELL652_N4,-60.5805247856101,13.4905700459636,0
C230517006_CELL654_N2,-23.3289756921777,48.7897761114379,2
C230517006_CELL660_N8,-17.6968199090898,45.0360346673218,2
C230517006_CELL662_N2,61.7713095073396,1.44642583659239,1
C230517006_CELL66_N2,2.50554027534321,44.6906955379519,2
C230517006_CELL688_N2,25.8664370080062,-40.5007304622904,3
C230517006_CELL689_N2,-15.3299584583987,-45.3521816424209,3
C230517006_CELL724_N2,14.4870697223368,-22.8939460041751,3
C230517006_CELL731_N2,-13.8677901660962,-39.3593766620785,3
C230517006_CELL733_N2,19.2580519418129,-38.9370403686864,3
C230517006_CELL738_N1,30.1411330545178,18.9219295914056,1
C230517006_CELL741_N2,29.8161199402812,-33.4598715062919,3
C230517006_CELL744_N2,-42.9398073997972,6.63936119831558,0
C230517006_CELL745_N2,-13.6676634838906,57.3959579445565,2
C230517006_CELL752_N2,2.92291375354949,-45.1113361396528,3
C230517006_CELL770_N3,-14.7560354058034,-38.3732440512417,3
C230517006_CELL772_N2,-40.6199077725956,-34.3189035906459,3
C230517006_CELL776_N2,41.1610985708227,-11.7543648727417,1
C230517006_CELL777_N2,-13.0157487230229,33.6772527664024,2
C230517006_CELL77_N1,16.5251790489187,-18.0249714069447,3
C230517006_CELL783_N2,0.123474642432192,41.5677927052823,2
C230517006_CELL792_N1,28.1537137414242,1.5263905419593,1
C230517006_CELL797_N2,-13.3850446892177,58.0127786822433,2
C230517006_CELL803_N2,-18.4537556163916,-51.2853833880467,3
C230517006_CELL807_N2,-1.33694530488056,-51.919354263249,3
C230517006_CELL811_N2,26.7783267400769,17.9900103080161,1
C230517006_CELL819_N3,-15.1461842489507,-23.0437299868107,3
C230517006_CELL829_N3,25.1872589457855,12.5564962611845,1
C230517006_CELL836_N2,5.96481706034364,16.7657703952298,2
C230517006_CELL83_N3,-2.37578658497613,-43.3318247670304,3
C230517006_CELL842_N2,-44.3711567734616,24.8479712493845,0
C230517006_CELL844_N3,25.470814302978,9.13139314895462,1
C230517006_CELL847_N2,52.2869702357943,15.3460365740849,1
C230517006_CELL861_N3,-49.227725259637,0.899763869504329,0
C230517006_CELL86_N2,-46.2372221984223,35.4888867309125,0
C230517006_CELL877_N2,22.783382025011,-5.84043051283528,1
C230517006_CELL879_N2,3.02092901314526,-31.9935609720822,3
C230517006_CELL88_N1,65.6808966631042,-2.35254863966579,1
C230517006_CELL899_N2,-37.6205899346071,-27.2533494625995,0
C230517006_CELL905_N3,42.1693940901309,2.57871619715202,1
C230517006_CELL910_N2,26.6829160595834,-6.76874587157068,1
C230517006_CELL915_N3,50.2978820587356,5.81726763211181,1
C230517006_CELL916_N1,-16.0397165711124,-20.7147545762768,3
C230517006_CELL918_N1,-11.7780527813588,22.1045360281431,2
C230517006_CELL925_N1,58.3855667754329,-19.8824151583473,1
C230517006_CELL946_N1,31.3809588884833,-1.57925929022116,1
C230517006_CELL94_N3,51.053271322254,0.168815795598919,1
C230517006_CELL952_N2,12.9474205871164,-45.8555956954205,3
C230517006_CELL955_N3,-18.5354719672502,34.4021965647216,2
C230517006_CELL960_N4,8.06687235588416,9.56491085429763,2
C230517006_CELL976_N2,26.2199018670008,-38.7311513283875,3
C230517006_CELL981_N3,-50.8363680388477,22.1145071482922,0
C230517006_CELL983_N2,16.6869284387952,-46.8676946746919,3
C230517006_CELL986_N2,22.1261937189128,-38.2055434528991,3
C230517009_CELL10009_N1,-2.90165768292796,-5.68052700475502,3
C230517009_CELL1002_N2,-22.1473022929413,8.11014014023199,0
C230517009_CELL10122_N1,-14.7549593781827,0.532383316778313,0
C230517009_CELL10138_N1,45.2615729168514,34.572558394312,1
C230517009_CELL10181_N1,-56.3534472463806,18.0744366564382,0
C230517009_CELL10187_N1,0.204891598973013,41.2680647649027,2
C230517009_CELL1020_N1,59.6176290091511,22.4943014107253,1
C230517009_CELL10258_N1,12.0689603383365,48.4195530446727,2
C230517009_CELL1025_N4,-37.8342202933483,24.0953846107299,0
C230517009_CELL1026_N4,-46.7887278132999,35.8356941617543,0
C230517009_CELL1034_N1,2.12649860092041,-6.12612046276037,3
C230517009_CELL10452_N1,-4.31395674044884,-12.0721322716339,3
C230517009_CELL1050_N3,1.32464245303438,38.2989472506717,2
C230517009_CELL1054_N3,-56.1878312444243,-23.8007012458176,0
C230517009_CELL10635_N1,-18.6000373065933,11.3398371293922,0
C230517009_CELL10736_N1,29.6120749487131,-16.7011069448569,1
C230517009_CELL1076_N2,-13.8564938557682,0.210107132983848,0
C230517009_CELL109_N1,15.6837796537808,45.0876315673488,2
C230517009_CELL11038_N1,-13.8071142028782,-17.6650565212849,3
C230517009_CELL11055_N1,-30.747461510675,14.7286182956908,0
C230517009_CELL11144_N1,-12.0684333467323,63.0257786354123,2
C230517009_CELL111_N1,-43.6589236595068,22.550709878898,0
C230517009_CELL11249_N1,70.29206950588,-7.50801005688929,1
C230517009_CELL11285_N1,-11.1903580533738,-13.8226156950131,3
C230517009_CELL11332_N1,-5.5081290710026,-6.37110983402993,3
C230517009_CELL1136_N1,-14.1775476587594,-53.0138195177625,3
C230517009_CELL11408_N1,0.910702359830885,-14.3251239549273,3
C230517009_CELL11433_N1,4.30994909478843,31.032222624896,2
C230517009_CELL1143_N1,-5.92692767489047,21.7092058279625,2
C230517009_CELL11480_N1,20.0356344950943,45.3103100552884,2
C230517009_CELL11514_N1,-13.1818991673755,-25.4675547289012,3
C230517009_CELL1153_N1,-23.5177234817709,5.77742267293512,0
C230517009_CELL11555_N1,-2.51885338846621,-13.9605172831226,3
C230517009_CELL11636_N1,18.0136714465872,49.7213083993949,2
C230517009_CELL11680_N1,18.393037049409,47.1463293003321,2
C230517009_CELL116_N1,41.2896551499357,4.62122676445937,1
C230517009_CELL11714_N1,-29.2871896362283,16.6346537114989,0
C230517009_CELL11765_N1,-20.2535477342357,-6.15118041404799,0
C230517009_CELL11810_N1,-11.4204630522481,-13.7112705803485,3
C230517009_CELL11841_N1,-21.434993637034,-9.21975952611071,0
C230517009_CELL11985_N1,-34.4147819336336,-3.99689525247115,0
C230517009_CELL12063_N1,-6.74164641091566,-6.15011032685988,3
C230517009_CELL1210_N3,-48.2659629455922,-17.679701922632,0
C230517009_CELL12127_N1,40.1768237324959,35.1387032747858,1
C230517009_CELL12275_N1,-17.5208476068689,1.47682135064463,0
C230517009_CELL12296_N1,-38.7649693463735,18.1900859577356,0
C230517009_CELL12366_N1,-35.0551568458925,10.2227625769746,0
C230517009_CELL12422_N1,6.87960583434275,29.7601027119877,2
C230517009_CELL12563_N1,34.9575775572482,36.9967293014851,1
C230517009_CELL1257_N1,-39.2037877510367,14.7311506525128,0
C230517009_CELL12646_N1,-19.4761482754574,51.1854593433361,2
C230517009_CELL12756_N1,4.65262871095272,-4.20353662227847,3
C230517009_CELL12833_N1,0.487652438943321,-27.7197605397529,3
C230517009_CELL12878_N1,-56.5675433825911,-20.6781792738874,0
C230517009_CELL12975_N1,-35.64369930733,12.1502818564331,0
C230517009_CELL1301_N6,-4.0671357005829,5.65974830955074,2
C230517009_CELL13041_N1,2.07435093941074,39.0615276471997,2
C230517009_CELL13079_N1,29.6429961969814,-18.2298088267703,1
C230517009_CELL1316_N2,-40.452497336987,9.17798749681916,0
C230517009_CELL13174_N1,-42.4103142793887,-11.9297059697603,0
C230517009_CELL1322_N4,-57.4291980911444,15.3773858367586,0
C230517009_CELL13276_N1,-4.62176133964807,5.22279468362113,2
C230517009_CELL132_N2,16.4634519005957,33.2372910214583,2
C230517009_CELL13334_N1,-18.7203449530847,36.4248285698558,2
C230517009_CELL13418_N1,9.92649587830662,36.8507664165212,2
C230517009_CELL13442_N1,10.6477496643411,25.2811245032624,2
C230517009_CELL13867_N1,-16.5010467295792,31.9173049805716,2
C230517009_CELL1394_N2,-47.709880307191,-14.2422272947118,0
C230517009_CELL1398_N2,-54.9525842374199,-7.21492713198159,0
C230517009_CELL14148_N1,-21.6027976965877,-8.42565489303377,0
C230517009_CELL14158_N1,-20.2670450335197,-6.68661336135507,0
C230517009_CELL1433_N2,-21.5716461845982,47.2273455338197,2
C230517009_CELL14367_N1,27.2809855074119,-51.1788814421994,3
C230517009_CELL14368_N1,-56.1336521227309,-23.7665111436388,0
C230517009_CELL14373_N1,-53.1216424066832,28.7879035543343,0
C230517009_CELL14380_N1,56.5802821800028,33.6606046419271,1
C230517009_CELL14636_N1,-3.99640761641308,-12.5919739730694,3
C230517009_CELL1466_N5,-40.6857663502195,-12.7426594708959,0
C230517009_CELL146_N1,4.40858365677107,31.0361151050319,2
C230517009_CELL1480_N2,-7.48858742410947,8.65133249317818,2
C230517009_CELL14908_N1,2.3961243822333,0.590313746126959,2
C230517009_CELL14990_N1,56.137347582874,33.5344227723719,1
C230517009_CELL15055_N1,-22.7226746102201,-14.9574329783117,0
C230517009_CELL15085_N1,-2.34020334895526,-0.886302044289393,3
C230517009_CELL15094_N1,2.91786794837546,40.8266429902052,2
C230517009_CELL15179_N1,29.7640850316675,-19.393333001412,1
C230517009_CELL15209_N1,-55.77899253386,-20.487893358263,0
C230517009_CELL15226_N1,-42.2818115084715,33.7758542733715,0
C230517009_CELL15377_N1,-5.68587826367664,-6.41081276734413,3
C230517009_CELL15416_N1,4.6639070593403,-4.20038701997619,3
C230517009_CELL15432_N1,-10.4005689440433,-10.4176073900241,3
C230517009_CELL15608_N1,-50.0134790599728,21.5748566967352,0
C230517009_CELL15653_N1,-55.0636536125622,-17.3408482392738,0
C230517009_CELL15665_N1,-47.0245715664156,5.98042776751188,0
C230517009_CELL1570_N2,-5.93934588694806,23.3212242694738,2
C230517009_CELL15801_N1,58.2094147101501,25.5912077215315,1
C230517009_CELL15834_N1,-31.3677412053251,31.513352650881,2
C230517009_CELL1583_N1,24.0868411729998,6.53270837372551,1
C230517009_CELL15919_N1,8.77155161993213,26.6442291379322,2
C230517009_CELL1594_N2,-4.23193144071534,-10.5654256305678,3
C230517009_CELL16095_N1,6.53841793259576,-19.2283309375636,3
C230517009_CELL16102_N1,45.9435274034967,34.6149649954026,1
C230517009_CELL1644_N1,5.49437197302893,30.7939681498194,2
C230517009_CELL1680_N2,-34.8159208578373,-18.4637948667882,0
C230517009_CELL1684_N3,-54.8035994113082,25.9180532039644,0
C230517009_CELL1694_N3,-45.295239040901,-12.6147906599413,0
C230517009_CELL1784_N2,-26.7880598906059,37.8575130934427,2
C230517009_CELL1792_N1,7.22784446320246,42.0021616554293,2
C230517009_CELL1824_N2,-36.1611729167474,-18.0163319155145,0
C230517009_CELL1856_N2,-21.662104049809,-10.7895866694044,0
C230517009_CELL1889_N1,65.1988499990371,2.78449896219474,1
C230517009_CELL1896_N1,60.0030648793836,22.7741679014487,1
C230517009_CELL1925_N2,17.4221823260284,45.9426481879461,2
C230517009_CELL194_N3,-10.6283492504318,37.2688881601659,2
C230517009_CELL1983_N2,-5.57760513937462,13.5942559959802,2
C230517009_CELL2001_N3,-36.9252140368927,6.25429802216231,0
C230517009_CELL2020_N3,-53.780056242986,-14.7705780100531,0
C230517009_CELL213_N4,-14.0554285906644,-17.1282794799558,3
C230517009_CELL2150_N2,-56.0933803749191,-12.6768952645509,0
C230517009_CELL2204_N1,-18.6820693063334,12.3522473680758,0
C230517009_CELL2218_N2,10.5536238895823,36.5189095278294,2
C230517009_CELL2233_N2,40.1769594737141,35.1387448181986,1
C230517009_CELL224_N1,18.2907347948799,46.8855556354868,2
C230517009_CELL22_N1,-35.3547669828672,-17.4564154623497,0
C230517009_CELL2302_N1,-4.31084433371527,-12.0480474572925,3
C230517009_CELL2307_N3,-46.4191526582572,6.11546861398014,0
C230517009_CELL2332_N3,-53.5973274749029,-6.7540779245102,0
C230517009_CELL2343_N2,-25.7346511998588,16.6319657413401,0
C230517009_CELL2424_N2,-11.1293912278541,56.5203200740805,2
C230517009_CELL2429_N1,10.6153434682546,20.7425391974142,2
C230517009_CELL2442_N1,-57.6685194986205,-11.788313112166,0
C230517009_CELL245_N1,16.6841491830323,24.9669030898422,2
C230517009_CELL2475_N4,-53.9762346702705,15.5900695795767,0
C230517009_CELL247_N1,25.7295410691701,-24.7785265386198,3
C230517009_CELL2482_N3,-32.2137106169572,24.9741154671096,0
C230517009_CELL2521_N4,-50.4012422410359,39.1099370371537,0
C230517009_CELL257_N4,-14.2504292509291,26.4004169420212,2
C230517009_CELL2594_N1,-41.14574008199,-9.81530603918583,0
C230517009_CELL2614_N2,-49.9470750304798,-24.6961003531887,0
C230517009_CELL2637_N2,-47.3670642705058,35.9874131575896,0
C230517009_CELL2639_N2,-21.6600120302603,-13.6441205515906,0
C230517009_CELL2659_N5,-11.4671998993553,25.5529617600731,2
C230517009_CELL2676_N2,-56.2678988258211,17.643696989534,0
C230517009_CELL2708_N2,-42.3785711641175,33.3327126273315,0
C230517009_CELL2728_N2,-35.3182447145521,-17.5222381017434,0
C230517009_CELL2741_N2,-37.5555730160836,-13.823370157423,0
C230517009_CELL2750_N1,19.1833874366832,55.7309431581627,2
C230517009_CELL2757_N4,-43.051121661338,27.0040732188776,0
C230517009_CELL2769_N6,-17.5209391527576,1.47692044282856,0
C230517009_CELL276_N1,60.0033169879456,22.7756803185459,1
C230517009_CELL2780_N2,-38.0732593708452,-13.6402145777817,0
C230517009_CELL2796_N2,-62.6763104017189,-2.30904063690513,0
C230517009_CELL2832_N2,5.46846104666059,40.3515551020455,2
C230517009_CELL2857_N2,-41.9044468124198,31.2888038315812,0
C230517009_CELL2858_N1,3.8670094451115,-21.2392857811459,3
C230517009_CELL2872_N3,-39.1796344678579,35.5257523009754,0
C230517009_CELL2877_N2,-21.015019393424,55.4216357567201,2
C230517009_CELL2959_N3,-20.5347766456787,57.0366422280808,2
C230517009_CELL2972_N4,-16.2874614333587,32.0123176291197,2
C230517009_CELL29_N1,12.6929606912922,48.2264694845801,2
C230517009_CELL3000_N2,-41.6321288634413,-40.2652650257557,3
C230517009_CELL300_N1,-4.31290751562073,-12.0499338091082,3
C230517009_CELL3038_N2,-2.48647293530889,-0.983269228047532,3
C230517009_CELL3057_N2,-28.6383215247599,5.83777646976261,0
C230517009_CELL3079_N2,-41.2155003707201,-8.39307660862901,0
C230517009_CELL30_N1,-6.84360194196062,-6.10410218081466,3
C230517009_CELL3107_N2,-41.9656846083447,-39.9303406847407,3
C230517009_CELL3166_N4,8.18797186822305,37.2797997532807,2
C230517009_CELL3197_N4,-33.8555132838313,40.9616413582091,2
C230517009_CELL3225_N6,-19.2715568448781,44.024412713927,2
C230517009_CELL3276_N3,-62.4497095861858,-2.55239001948906,0
C230517009_CELL3280_N2,-56.0992513867358,1.94895557501051,0
C230517009_CELL3300_N2,10.5529189196407,36.5093148053799,2
C230517009_CELL3354_N3,-12.0108411787791,10.465283387504,2
C230517009_CELL3374_N2,-36.6676373507865,6.56516588055771,0
C230517009_CELL3389_N2,-5.30133075576425,24.8040489529046,2
C230517009_CELL3423_N2,-20.92139823783,55.8326506808965,2
C230517009_CELL3425_N3,-37.5533664729247,-13.4713476068584,0
C230517009_CELL3435_N2,-47.2310708132582,5.930962647234,0
C230517009_CELL3596_N2,-37.2472503903324,-14.4307367122712,0
C230517009_CELL3600_N1,-0.588605521461962,-20.6981958681834,3
C230517009_CELL3618_N2,-23.375087828864,28.7127036684739,2
C230517009_CELL3727_N2,-13.592203365503,29.375279810826,2
C230517009_CELL3781_N4,-54.921919575362,25.6780780841429,0
C230517009_CELL3810_N2,23.6087339777354,36.7613464329841,2
C230517009_CELL3827_N5,-32.3216572426144,36.6397456466369,2
C230517009_CELL3831_N2,-37.8566216654066,23.5839937072493,0
C230517009_CELL3846_N2,-5.89142929542798,13.2521350677778,2
C230517009_CELL3857_N1,0.221594920566085,-4.94833521066714,3
C230517009_CELL3881_N2,-23.1948874689021,6.32642701968375,0
C230517009_CELL3904_N3,-22.2096781618516,7.99292980498158,0
C230517009_CELL3922_N1,-49.4316816553864,-24.3748720407536,0
C230517009_CELL3929_N4,28.3087114179377,-18.7335680293104,1
C230517009_CELL4029_N3,-1.55474823063798,-1.34569812407541,3
C230517009_CELL4039_N2,-15.2011089817037,-5.61814328021669,0
C230517009_CELL4084_N2,-54.553629833992,1.3522471206259,0
C230517009_CELL4252_N3,19.1840538961057,55.7305481623792,2
C230517009_CELL4253_N2,57.2485945117697,1.88397185877277,1
C230517009_CELL4282_N4,-23.1073099136503,-15.7069199190705,0
C230517009_CELL4293_N4,-56.1640852863317,-23.9209229980158,0
C230517009_CELL4334_N2,-49.1582313867807,-19.6689210496482,0
C230517009_CELL4350_N1,-4.6034403691094,5.23653146707445,2
C230517009_CELL4359_N2,-0.715283749224145,-29.8666414607162,3
C230517009_CELL4366_N2,-13.7061189869446,0.159513427633724,0
C230517009_CELL4386_N1,-40.3697364975198,11.7567860597038,0
C230517009_CELL4413_N4,-36.7708423871378,6.47438884637511,0
C230517009_CELL4439_N2,-18.6825574982419,12.3511292408484,0
C230517009_CELL4519_N7,-48.7796126757291,-12.0134110431808,0
C230517009_CELL4561_N2,29.304674388231,-17.8130046355642,1
C230517009_CELL4562_N4,-57.1675736773159,-12.0981501773745,0
C230517009_CELL4608_N1,29.2230679824185,-17.6018138323152,1
C230517009_CELL4614_N3,-38.0845124928538,-12.824335727788,0
C230517009_CELL4615_N2,-28.8610024192446,-2.39100914369264,0
C230517009_CELL4617_N2,-41.183916394505,-9.3237827637087,0
C230517009_CELL4650_N2,-56.2110230431079,-14.6591640777013,0
C230517009_CELL4675_N2,-48.5839208262605,-17.038097347988,0
C230517009_CELL4711_N2,-41.1756090145666,-9.52316500982764,0
C230517009_CELL472_N1,-21.1735961176929,-5.12443427902387,0
C230517009_CELL479_N2,-44.0676629480754,22.2709418377023,0
C230517009_CELL4937_N1,31.5626808962823,7.88746812423645,1
C230517009_CELL499_N1,17.8021589355952,49.3515110414777,2
C230517009_CELL5000_N1,-21.5611694555221,-4.68630666215984,0
C230517009_CELL5197_N1,-49.5117745868266,21.3057409609151,0
C230517009_CELL5264_N1,-55.8920650017286,-9.3808904731936,0
C230517009_CELL5309_N1,14.1916461554438,47.4770137826004,2
C230517009_CELL531_N2,-1.68906660981553,-34.5758789554041,3
C230517009_CELL5621_N1,-1.98473889907908,12.7099987167589,2
C230517009_CELL5802_N1,-56.5360807689014,-20.7332892003363,0
C230517009_CELL5987_N1,-36.4104944263228,6.8098174329505,0
C230517009_CELL613_N1,-49.0378503772042,-19.7470281722374,0
C230517009_CELL6177_N1,10.518489772838,36.5472173245438,2
C230517009_CELL6185_N1,33.6555388252625,34.5558822141963,1
C230517009_CELL6208_N1,-49.557599637992,-17.0089946561338,0
C230517009_CELL630_N3,-24.4710488320838,16.4965927987652,0
C230517009_CELL632_N4,-30.7219482814368,17.8379967530289,0
C230517009_CELL6361_N1,-24.8721890481377,-12.4048100602202,0
C230517009_CELL6394_N1,-55.8851112364657,16.7458590318752,0
C230517009_CELL6430_N1,-17.9259041013619,-51.4175580257853,3
C230517009_CELL6434_N1,4.24314097164809,33.1873785010809,2
