,TSNE_1,TSNE_2,label
C230517007_CELL1888_N3,8.74984897825504,-48.5402913483455,0
C230517007_CELL188_N3,19.8040468663378,-28.5870860292529,0
C230517007_CELL1910_N2,55.5249623070701,20.7924903106432,3
C230517007_CELL1918_N2,62.079993202458,34.0937333880263,3
C230517007_CELL1919_N2,35.2010524160396,41.4427096386693,1
C230517007_CELL1922_N1,-20.8973445388821,14.3928453572257,2
C230517007_CELL1923_N2,-42.2412468461879,-24.9535278893167,4
C230517007_CELL1924_N4,18.0555742364833,7.45678696776525,3
C230517007_CELL1925_N2,42.562956387237,11.7537494506301,3
C230517007_CELL1927_N1,-44.8047899832341,23.0145171912735,2
C230517007_CELL1932_N1,27.1945931573701,-10.5854960260483,3
C230517007_CELL1933_N1,1.85947305755112,52.7241424708987,1
C230517007_CELL1938_N2,7.91361468361936,25.6079870036223,1
C230517007_CELL1941_N2,28.195790723824,9.26854177016258,3
C230517007_CELL1942_N1,-12.7279354714953,52.1662903278006,1
C230517007_CELL1943_N3,-7.63841251404457,-49.8890945133079,0
C230517007_CELL1946_N2,41.8262847951646,1.4389201478488,3
C230517007_CELL1949_N4,-1.82660188525585,-58.5158903183607,0
C230517007_CELL1957_N2,57.0550944518338,10.7335368573024,3
C230517007_CELL1958_N3,27.0725070946191,2.48014421215969,3
C230517007_CELL195_N1,16.1130877864178,-28.9496452725487,0
C230517007_CELL1960_N2,-5.76067407154885,39.4904413099157,1
C230517007_CELL1968_N2,10.7652855137237,-63.9038687264189,0
C230517007_CELL1973_N3,15.6003439781663,-60.9755935179868,0
C230517007_CELL1975_N2,-1.41498150409172,-60.034279602693,0
C230517007_CELL1981_N2,53.6659459194854,-23.7469923905085,3
C230517007_CELL198_N2,-32.689991690148,-13.5134123810702,4
C230517007_CELL1993_N2,7.77292475469194,-1.17547376274117,3
C230517007_CELL1999_N2,17.4501935093777,7.88349253188178,3
C230517007_CELL2000_N1,-17.9377501315505,10.5006376289192,2
C230517007_CELL2001_N3,10.9516012417884,-33.9752203424507,0
C230517007_CELL200_N1,24.6465651038855,44.6562540803912,1
C230517007_CELL2011_N1,2.90347375043726,1.62478363152446,1
C230517007_CELL2012_N1,-46.7563562589361,10.3664839571542,2
C230517007_CELL2018_N1,3.10062553514673,32.260929024885,1
C230517007_CELL2036_N4,-12.6498828294137,6.08083709301684,4
C230517007_CELL2037_N3,53.6566385213386,-22.9197947402886,3
C230517007_CELL2038_N3,52.3328127229864,-17.4377698785711,3
C230517007_CELL2042_N3,22.1141420006495,-45.9439186265122,0
C230517007_CELL2049_N2,-14.441051256118,10.8777048878631,2
C230517007_CELL2052_N4,3.72536755767776,-39.383004622894,0
C230517007_CELL2059_N1,-4.71415223002396,8.93949607377176,1
C230517007_CELL2061_N1,23.5696250721685,40.3193854815581,1
C230517007_CELL2063_N2,-21.3407360406863,14.7317935167461,2
C230517007_CELL2067_N2,51.4299415232733,22.2032454660868,3
C230517007_CELL2069_N2,2.11789837242947,-52.5442750156689,0
C230517007_CELL2071_N3,-12.5954283388239,-22.3087341762434,4
C230517007_CELL2074_N2,-26.7866090392752,-31.5647477327947,4
C230517007_CELL2076_N3,10.0275332166374,-46.8031734932591,0
C230517007_CELL2084_N2,-25.8066582031742,-30.9085838492676,4
C230517007_CELL2092_N2,-19.3644436591667,2.12926773487895,4
C230517007_CELL2094_N2,13.3519837069841,-28.573411307561,0
C230517007_CELL2098_N2,28.913392730854,27.084308334949,1
C230517007_CELL2101_N3,39.3401138828127,25.4010991445971,3
C230517007_CELL2103_N1,-4.005660224762,-61.6518600187666,0
C230517007_CELL2104_N2,18.5335736319809,-22.184169398281,0
C230517007_CELL2110_N5,56.0654279864629,-15.3264806861011,3
C230517007_CELL2114_N1,13.657502604441,14.9948570173495,1
C230517007_CELL211_N1,28.7273884615239,36.1494613376061,1
C230517007_CELL2120_N2,27.5813222847361,21.5813736596456,1
C230517007_CELL2127_N3,0.926791699363385,42.9396712525814,1
C230517007_CELL2135_N2,26.4225245871758,-2.52025513137919,3
C230517007_CELL2137_N1,-18.7528650207585,36.3100097486585,2
C230517007_CELL2140_N2,52.2264409758177,20.4016342961559,3
C230517007_CELL2143_N3,30.6252242733311,25.2090242895643,1
C230517007_CELL2146_N3,-20.8114283056713,-51.1577484909035,0
C230517007_CELL2147_N2,-33.684799424596,18.4202608880199,2
C230517007_CELL214_N2,21.8272447100265,22.2314968165264,1
C230517007_CELL2152_N2,7.36806298774234,-40.9346166853273,0
C230517007_CELL2154_N2,1.59267052701415,-65.0785020553223,0
C230517007_CELL2155_N1,40.274789783283,12.6824005502255,3
C230517007_CELL2156_N1,35.6684330617026,40.3242867027277,1
C230517007_CELL2160_N2,15.9703317779257,9.37616327156207,3
C230517007_CELL2167_N1,16.083142742008,23.8508576300113,1
C230517007_CELL2169_N1,-8.98705967438693,6.74083607295623,4
C230517007_CELL2175_N2,17.9057642709221,12.2670920761896,1
C230517007_CELL2176_N4,-33.4550573236672,-4.59317911588286,4
C230517007_CELL2177_N2,45.6073945405993,-16.6572148307527,3
C230517007_CELL2189_N3,-4.95470948194011,15.2566296958586,1
C230517007_CELL2194_N1,11.5358355679002,-0.933467161917641,3
C230517007_CELL2195_N2,7.83713564909957,-47.6253723167817,0
C230517007_CELL2197_N2,32.0246392524971,-3.571921857539,3
C230517007_CELL219_N1,-43.3388033108132,11.1229623765041,2
C230517007_CELL2202_N2,-17.4347217748207,-50.31524437182,0
C230517007_CELL2206_N6,-25.280706771859,-2.95830935218494,4
C230517007_CELL2212_N2,-9.16296371621839,-1.01754839713248,4
C230517007_CELL2217_N2,7.35575337691007,-45.2602982168566,0
C230517007_CELL2225_N2,51.1555080216441,-16.1054257371274,3
C230517007_CELL2228_N3,-8.96590469717986,-40.1638609760961,0
C230517007_CELL2231_N2,-33.8598906308141,30.733316125604,2
C230517007_CELL2233_N2,18.1319973615429,-17.309014658514,3
C230517007_CELL223_N3,13.4763071490113,-23.8761533275505,0
C230517007_CELL2242_N2,-20.1797857414026,-51.4050167348448,0
C230517007_CELL2244_N3,-31.0709072907208,-15.4116321583835,4
C230517007_CELL2268_N2,-41.00100705305,2.77251068640607,4
C230517007_CELL227_N2,0.0675864603212001,-17.0863616427732,4
C230517007_CELL229_N1,-16.4346680772625,-42.3949152641972,0
C230517007_CELL2306_N1,43.3315306061469,21.5712559941496,3
C230517007_CELL2309_N2,41.3544561483288,-18.0165016853312,3
C230517007_CELL230_N1,0.407942444102247,30.0171789007014,1
C230517007_CELL2323_N2,-32.3550370594371,-4.65203653560005,4
C230517007_CELL2329_N3,-45.0253580076502,-23.2949068965953,4
C230517007_CELL2337_N5,-8.42891388683158,-43.3210846406019,0
C230517007_CELL2343_N2,-0.706878007188868,-33.569882799047,0
C230517007_CELL2346_N2,27.2346411324305,-33.7152986111385,0
C230517007_CELL2352_N1,-35.8494504066959,47.2374926533667,2
C230517007_CELL2354_N3,12.2704882471279,-13.6758313380828,3
C230517007_CELL2360_N2,-22.6321270534778,2.13415253782512,4
C230517007_CELL2363_N2,0.924129521559948,-32.5111744793879,0
C230517007_CELL2366_N1,48.1381835704341,3.0125437669479,3
C230517007_CELL2369_N3,7.45290304150429,-53.6077502073734,0
C230517007_CELL2371_N1,8.60633425844396,34.2512470586821,1
C230517007_CELL2372_N1,-18.686382461837,-32.4258877571618,4
C230517007_CELL2379_N3,7.71537180966761,-36.3427614125979,0
C230517007_CELL238_N1,-27.8144943185553,-3.7543628975705,4
C230517007_CELL2394_N5,7.68310355596953,-66.7179205265343,0
C230517007_CELL239_N1,-18.3127568437733,-32.0978533193222,4
C230517007_CELL23_N2,43.5676393579687,-4.96113520952686,3
C230517007_CELL2400_N2,-30.3711468826131,-45.8477726517955,4
C230517007_CELL2404_N4,-47.8348312875035,-22.536161571795,4
C230517007_CELL2409_N2,8.35136865914023,-35.436980130576,0
C230517007_CELL240_N4,27.8075206496673,-26.3896968028221,3
C230517007_CELL2413_N2,53.7822371616775,-6.44793766154346,3
C230517007_CELL2416_N2,13.0557331323472,6.06872126277167,3
C230517007_CELL2422_N3,-18.6491793811622,-51.1451521925023,0
C230517007_CELL2435_N4,-26.4215245192121,-1.257500395939,4
C230517007_CELL2440_N1,-20.3413905588004,22.4746230595377,2
C230517007_CELL2446_N3,-26.3805315423405,-42.6411606478563,4
C230517007_CELL2449_N4,-9.63162871323978,-50.5611743299773,0
C230517007_CELL2450_N2,-20.5464345178518,-0.168410585509871,4
C230517007_CELL2451_N1,-38.4604878292911,27.2088825126383,2
C230517007_CELL2452_N2,32.1847504975353,-7.85940002117039,3
C230517007_CELL2461_N2,-33.4781399403423,18.6800707352509,2
C230517007_CELL2478_N2,38.7439746570927,-21.0829796299361,3
C230517007_CELL2480_N2,-30.2536844187669,58.1907655156107,2
C230517007_CELL2486_N3,19.9717310121266,-52.8900657487826,0
C230517007_CELL2487_N1,-15.7177262490063,11.4069833682828,2
C230517007_CELL2493_N2,13.0591344823721,-66.3451424244887,0
C230517007_CELL250_N2,-22.0330988343847,-28.2806734691466,4
C230517007_CELL2571_N1,-49.7043386824983,-25.5294745753411,4
C230517007_CELL2597_N1,29.3115345918651,8.28795267532188,3
C230517007_CELL25_N1,21.3528479020909,1.72419314298432,3
C230517007_CELL2606_N1,-16.4612197046561,-41.6804714172268,0
C230517007_CELL260_N2,-50.8860785319257,-26.0478198447759,4
C230517007_CELL2657_N1,4.99556902104147,31.2763671851445,1
C230517007_CELL2664_N1,-42.4598517320168,-24.931182842817,4
C230517007_CELL2667_N1,-13.4488499819531,-2.32586958379975,4
C230517007_CELL2674_N1,-37.5177098975303,-13.7381816494141,4
C230517007_CELL2677_N1,-29.0606035331926,-44.7031241921754,4
C230517007_CELL2692_N1,-5.54230414734618,29.3599472630933,1
C230517007_CELL2693_N1,6.886790674531,41.7375902928807,1
C230517007_CELL2697_N1,-25.9401575314751,12.6678199435803,2
C230517007_CELL2716_N1,-26.7119766906183,36.9727393226453,2
C230517007_CELL2731_N1,-15.6558900633083,58.8103286185356,1
C230517007_CELL276_N2,-26.7979776103272,37.3731404772516,2
C230517007_CELL2819_N1,9.74318408807958,-63.7018055363466,0
C230517007_CELL282_N3,25.2745826534403,19.0569340087008,1
C230517007_CELL2836_N1,-24.156852105744,51.6492901593897,2
C230517007_CELL283_N2,49.8988255504822,-13.6573050124293,3
C230517007_CELL2858_N1,36.5559203115539,-20.8305517302502,3
C230517007_CELL285_N3,6.7265322534154,-57.4857129884074,0
C230517007_CELL2865_N1,-7.01820262762316,-35.0449080666903,0
C230517007_CELL286_N4,31.1937341407658,-48.8087146658067,0
C230517007_CELL2879_N1,-42.233415887637,-0.335899284723479,4
C230517007_CELL287_N2,49.3983973299064,-12.3852360335956,3
C230517007_CELL2881_N1,-39.1195885064957,-14.3177806585084,4
C230517007_CELL2882_N1,2.16449894061439,-22.5983956292719,0
C230517007_CELL2884_N1,-54.6262575984311,22.3976067491333,2
C230517007_CELL288_N2,32.9751431475056,-26.0931865700728,3
C230517007_CELL2894_N1,24.4610181593315,-49.7482155331052,0
C230517007_CELL289_N2,29.9732159506504,-38.5338717514785,0
C230517007_CELL2906_N1,-49.934042592813,4.29171871328539,2
C230517007_CELL290_N1,-3.94954334826633,-44.2513564354514,0
C230517007_CELL291_N4,7.88089695395555,-44.93263520643,0
C230517007_CELL2923_N1,-30.6134849011229,50.0850497750834,2
C230517007_CELL2955_N1,8.47495111409707,38.7146411861126,1
C230517007_CELL2970_N1,1.72746470821714,52.6429123170513,1
C230517007_CELL2979_N1,-13.3389575833082,-29.2796955060724,4
C230517007_CELL2_N1,0.858769922118787,52.5005061330438,1
C230517007_CELL300_N3,18.3221682233322,-22.9498121408734,0
C230517007_CELL3010_N1,-45.3756494506864,-23.0411900170753,4
C230517007_CELL3077_N1,54.7796493326344,25.5632669613145,3
C230517007_CELL3097_N1,-27.0578515761961,-3.00649182836978,4
C230517007_CELL3111_N1,-37.729388639803,-24.8466944513723,4
C230517007_CELL3120_N1,16.4932978092641,-3.54789634054106,3
C230517007_CELL3124_N1,21.4116239702737,-33.5724034049298,0
C230517007_CELL312_N1,-15.7087310555061,55.3015406190791,1
C230517007_CELL313_N1,9.98070538509026,26.3170616855024,1
C230517007_CELL3142_N1,21.857493157157,-18.0539520007141,3
C230517007_CELL3146_N1,23.0903732645398,-45.1814648184316,0
C230517007_CELL3148_N1,-14.9968906422029,12.5413574834262,2
C230517007_CELL3151_N1,-21.4336168197069,46.5528050188357,2
C230517007_CELL3164_N1,-35.1692905565647,37.3997056766132,2
C230517007_CELL3168_N1,14.6037363693982,15.4567358920458,1
C230517007_CELL3183_N1,-5.63263508940835,59.8200751170656,1
C230517007_CELL3188_N1,-7.53798202308152,18.625136817163,1
C230517007_CELL31_N1,-6.39248796218114,31.2882379066582,1
C230517007_CELL3246_N1,31.0752868944086,14.6745363238384,3
C230517007_CELL3265_N1,12.7771559061071,-39.4720025156703,0
C230517007_CELL3267_N1,-57.1878028664477,32.765029822221,2
C230517007_CELL3278_N1,4.07243909659542,-14.5401461821557,4
C230517007_CELL3300_N1,-1.39674034989989,-50.1666073991298,0
C230517007_CELL3302_N1,-6.20614367491112,8.35938984391773,1
C230517007_CELL330_N2,-1.9159504577097,-19.084113766372,4
C230517007_CELL332_N2,25.8192787029714,37.7567829238186,1
C230517007_CELL3333_N1,51.1231967338878,-16.2011902183251,3
C230517007_CELL3339_N1,-38.0422772036846,-27.1275627828666,4
C230517007_CELL3344_N1,13.027644704715,-29.0397727056733,0
C230517007_CELL3356_N1,54.4068635786536,-7.93246445862006,3
C230517007_CELL3367_N1,25.1443210933747,41.1012336056617,1
C230517007_CELL3370_N1,3.11402821483388,1.94464062850251,1
C230517007_CELL3378_N1,-13.4499236086066,-11.0072348240811,4
C230517007_CELL3394_N1,-4.24295842697332,8.63473477909653,1
C230517007_CELL33_N3,-18.7616347409484,-32.3624702684384,4
C230517007_CELL3431_N1,16.8928853237243,42.7014887524281,1
C230517007_CELL3435_N1,33.3058035360617,-6.01300172108367,3
C230517007_CELL3438_N1,-55.5019539549812,16.3808725658751,2
C230517007_CELL3444_N1,-8.33827278126844,5.28232069230288,4
C230517007_CELL3450_N1,18.374635343902,38.0315555742839,1
C230517007_CELL350_N1,21.0871828841621,0.659691863937289,3
C230517007_CELL351_N3,0.922144403747364,-56.7221045361306,0
C230517007_CELL3523_N1,-8.62181821320065,-51.8661482807787,0
C230517007_CELL3527_N1,-38.008872960821,11.613537488577,2
C230517007_CELL3529_N1,4.17575025328395,11.7535064102278,1
C230517007_CELL3569_N1,-27.2426964165273,-34.6282461067943,4
C230517007_CELL3591_N1,19.9065518549064,-62.3997598924405,0
C230517007_CELL359_N3,-18.5194835849384,-32.7129862107389,4
C230517007_CELL3619_N1,-37.4487659556922,-24.9704566648153,4
C230517007_CELL3621_N1,35.5799473110676,-47.3493363123519,0
C230517007_CELL3630_N1,30.8141509822565,8.71203798872447,3
C230517007_CELL363_N2,26.2760600059436,20.1310411591093,1
C230517007_CELL3648_N1,9.00946593925656,16.4032211600355,1
C230517007_CELL3654_N1,25.3689241333415,-5.4457239781675,3
C230517007_CELL3665_N1,-9.46631999210568,43.1460277264483,1
C230517007_CELL3668_N1,-37.0033995960438,-14.251468051726,4
C230517007_CELL3714_N1,-12.4700814037332,6.07646865610406,4
C230517007_CELL3731_N1,-19.6911605718688,-3.9942180003084,4
C230517007_CELL3738_N1,-17.7135336879178,-40.3299850383929,0
C230517007_CELL3745_N1,0.725255247103266,34.5540183570025,1
C230517007_CELL3770_N1,12.6496320780126,-38.2327930217875,0
C230517007_CELL3782_N1,-38.4279638643284,47.6470874095059,2
C230517007_CELL3810_N1,29.9432400659649,25.6032322640453,1
C230517007_CELL3812_N1,14.4234037190219,-71.1047773208851,0
C230517007_CELL3815_N1,-54.2646860759814,-15.1395617476153,4
C230517007_CELL3886_N1,-18.1611806094009,-24.2090762824042,4
C230517007_CELL3898_N1,14.4487260734677,-22.9148938751092,0
C230517007_CELL389_N1,15.526114770439,14.8489201696682,1
C230517007_CELL3960_N1,5.98564721765049,-26.7321086583983,0
C230517007_CELL3988_N1,58.5336777114614,17.5636122293702,3
C230517007_CELL398_N2,32.1806749685529,-26.4993269608833,3
C230517007_CELL3993_N1,-40.5326995425512,15.2227257566144,2
C230517007_CELL3997_N1,15.1885503300801,-52.9913752066108,0
C230517007_CELL3998_N1,-6.29169336209314,-1.92021963266231,4
C230517007_CELL400_N3,8.96687098203012,-67.6035075691545,0
C230517007_CELL403_N2,14.845735897691,-18.5154119499383,0
C230517007_CELL4108_N1,-47.6714258082229,-22.4862859465052,4
C230517007_CELL4129_N1,10.8007096590755,46.7760733151081,1
C230517007_CELL4168_N1,-29.9952687242593,-21.8683375485631,4
C230517007_CELL4171_N1,2.07916615939214,7.04039683409787,1
C230517007_CELL417_N2,36.722425601121,-17.8985963517069,3
C230517007_CELL4185_N1,7.03978732115097,-57.3141011144001,0
C230517007_CELL4187_N1,-37.6061773718234,-15.5020215867438,4
C230517007_CELL41_N1,35.8171662390116,-10.8242374046328,3
C230517007_CELL4200_N1,-31.4262751603465,-35.686221269405,4
C230517007_CELL4203_N1,30.9477551989156,-48.940592917167,0
C230517007_CELL4205_N1,18.0467298297026,50.3602174684651,1
C230517007_CELL4206_N1,-24.2445443925938,23.1615198617318,2
C230517007_CELL4208_N1,-16.6177679930066,-43.520033630148,0
C230517007_CELL4217_N1,2.99860684725086,23.3733629364333,1
C230517007_CELL422_N2,-0.296847972804374,-53.2240601499662,0
C230517007_CELL423_N2,-6.36564628957369,27.3253667808449,1
C230517007_CELL4241_N1,-9.85788798664052,-66.9246650599952,0
C230517007_CELL425_N1,-2.60592129804686,-15.2892339703705,4
C230517007_CELL4269_N1,27.1735580355475,-42.143637232656,0
C230517007_CELL426_N1,-28.2581162365555,6.67417391789785,4
C230517007_CELL4272_N1,-29.0571764946463,-14.9386183024062,4
C230517007_CELL432_N1,-26.6878781887519,36.8086302461642,2
C230517007_CELL434_N2,6.98560755684972,-53.2604586920522,0
C230517007_CELL4359_N1,36.5332004034917,-18.1215928366185,3
C230517007_CELL4363_N1,3.36438575543618,19.9898507926139,1
C230517007_CELL436_N5,25.0272273063872,-28.4563982307756,0
C230517007_CELL4389_N1,-21.6998950363955,-23.2281476775656,4
C230517007_CELL43_N3,49.4806984529409,9.92993322055366,3
C230517007_CELL4406_N1,-8.04965954762753,6.60029536632268,4
C230517007_CELL440_N2,18.8301271153102,-9.88101608962729,3
C230517007_CELL4410_N1,57.6885462426517,14.184928804,3
C230517007_CELL4411_N1,8.0022943268159,-2.5496576742331,3
C230517007_CELL4415_N1,18.7320479848707,-17.4213916513137,3
C230517007_CELL4419_N1,-10.4724550283668,30.8002770306641,1
C230517007_CELL441_N1,-20.8085646745527,-26.109363159594,4
C230517007_CELL4442_N1,48.7629948601954,-16.7439450424853,3
C230517007_CELL4455_N1,-10.3856667877353,18.9107232216937,1
C230517007_CELL4465_N1,-22.3324512803988,-53.8076232363356,0
C230517007_CELL4469_N1,0.700733412718548,33.2318242733456,1
C230517007_CELL446_N2,53.1267570681506,-32.8534374509326,3
C230517007_CELL4472_N1,29.9140839807583,-48.4997163990492,0
C230517007_CELL4485_N1,-55.0766258400634,20.6385551443524,2
C230517007_CELL4491_N1,8.25420654207809,25.768338815781,1
C230517007_CELL4493_N1,10.0770697650892,33.9943284231614,1
C230517007_CELL44_N1,40.5875776232626,1.02006872824196,3
C230517007_CELL4509_N1,16.2372946680847,-19.2593925668545,0
C230517007_CELL450_N2,43.8946833706356,-15.9130188682554,3
C230517007_CELL452_N2,16.8148392058882,7.72612486096135,3
C230517007_CELL4538_N1,42.5696757534426,-6.0289354823185,3
C230517007_CELL4566_N1,9.06801973712037,15.6380182689917,1
C230517007_CELL4582_N1,-4.91172626760065,-11.9920605649713,4
C230517007_CELL4609_N1,60.9826917384069,7.3903544077165,3
C230517007_CELL4614_N1,37.9519784785954,1.15029492821861,3
C230517007_CELL4616_N1,12.611194932458,12.7777374293289,1
C230517007_CELL461_N1,31.6643445766329,14.7190142450957,3
C230517007_CELL4625_N1,37.1124644862017,5.91939172787939,3
C230517007_CELL462_N3,12.9311301353476,-27.3866384651756,0
C230517007_CELL4631_N1,15.644943441452,-25.1115591473026,0
C230517007_CELL4642_N1,17.6111894676889,22.8702340877519,1
C230517007_CELL4643_N1,-39.625341532815,-11.1327864786512,4
C230517007_CELL4664_N1,29.8655406211121,25.5676014117846,1
C230517007_CELL4674_N1,23.7835439490691,-47.5717704548757,0
C230517007_CELL4681_N1,37.1446163162625,11.9367651940459,3
C230517007_CELL4705_N1,55.3644817119869,22.9307482499801,3
C230517007_CELL470_N4,-2.91278176172246,-43.3469762587915,0
C230517007_CELL473_N4,-19.5866704090987,11.0321112025942,2
C230517007_CELL4759_N1,18.295921556139,61.254658820309,1
C230517007_CELL475_N4,19.9266137902624,-41.8711533548054,0
C230517007_CELL4794_N1,-53.4662864386296,-0.965561003355627,4
C230517007_CELL4830_N1,56.2691367033436,23.2331351059177,3
C230517007_CELL483_N1,-9.12009804496775,36.2569836571037,1
C230517007_CELL4879_N1,7.03551978737817,16.4551129692639,1
C230517007_CELL487_N5,-7.03782813330659,10.0714401853802,1
C230517007_CELL4899_N1,-26.3813562436663,-1.61348428525669,4
C230517007_CELL48_N1,56.0745926474027,23.6310361634237,3
C230517007_CELL492_N1,12.0217017081899,55.6830936977028,1
C230517007_CELL4974_N1,-22.6846549148125,-0.460584582531882,4
C230517007_CELL4981_N1,-18.337912523065,-13.520008723762,4
C230517007_CELL499_N1,53.5688861689484,-22.6249935709654,3
C230517007_CELL49_N1,-43.4188278786402,-2.00752302719667,4
C230517007_CELL4_N1,-18.9527202071889,49.5475805025412,2
C230517007_CELL5039_N1,49.5926555084404,-12.3150840395149,3
C230517007_CELL5074_N1,0.989842829088907,29.1106197616077,1
C230517007_CELL507_N2,25.856933058014,33.4008273015794,1
C230517007_CELL5081_N1,-18.9803059192807,-0.866290771865069,4
C230517007_CELL5092_N1,-34.6168990963028,33.5266820479831,2
C230517007_CELL5110_N1,36.3296803642033,39.9340788479653,1
C230517007_CELL5113_N1,37.384387676539,-16.3483158634017,3
C230517007_CELL5150_N1,-39.7869799565767,-33.0352965564212,4
C230517007_CELL515_N2,21.3551402742697,-45.0988109850862,0
C230517007_CELL516_N3,10.1643723159485,-67.5140547426419,0
C230517007_CELL517_N2,39.20746287501,1.10734017223369,3
C230517007_CELL5188_N1,21.715417808907,33.4456059285903,1
C230517007_CELL51_N3,-11.5138660592745,-0.159565265774083,4
C230517007_CELL5217_N1,15.7715981456669,41.6297051488377,1
C230517007_CELL524_N1,-38.0509619250386,11.5340094233966,2
C230517007_CELL5295_N1,-15.1972391405977,3.82769935561439,4
C230517007_CELL5296_N1,2.96125292683939,17.9359035955426,1
C230517007_CELL5298_N1,19.5367795730357,18.545297076633,1
C230517007_CELL52_N1,25.6797416348558,5.2982140010618,3
C230517007_CELL5325_N1,13.5061608144256,41.1511287325231,1
C230517007_CELL5331_N1,27.0745962385172,-12.5298429870312,3
C230517007_CELL5340_N1,29.8425863600368,-43.6433206471465,0
C230517007_CELL535_N1,-56.6407420917839,1.96135759574211,2
C230517007_CELL5365_N1,3.17580522581425,-13.4920327563317,4
C230517007_CELL5398_N1,-10.1956717114849,19.2925873211493,1
C230517007_CELL539_N2,58.177402505513,11.2986738993697,3
C230517007_CELL5411_N1,46.8660902078728,-16.297355986943,3
C230517007_CELL5424_N1,4.76579116354647,8.60529229940848,1
C230517007_CELL5430_N1,-2.80082732048594,-18.1340559661533,4
C230517007_CELL5443_N1,9.76279708054067,-50.1936257092931,0
C230517007_CELL5444_N1,1.55422066093545,-55.6531701398431,0
C230517007_CELL544_N2,36.3419420859644,37.5232176557386,1
C230517007_CELL547_N2,-18.1039723534444,10.8861866629346,2
C230517007_CELL5483_N1,-6.36533280761711,27.3261162413868,1
C230517007_CELL5495_N1,-2.02515109186809,36.8501361800463,1
C230517007_CELL5506_N1,-35.2734638050801,-13.2526771095309,4
C230517007_CELL551_N4,-15.0870577636961,-48.6963063145965,0
C230517007_CELL5520_N1,37.3189881550162,-15.9727912355478,3
C230517007_CELL5528_N1,-39.5931918555104,-12.0244201387215,4
C230517007_CELL5539_N1,58.7874461680245,-10.7689729337834,3
C230517007_CELL5542_N1,52.0051625015782,14.693650762623,3
C230517007_CELL5559_N1,28.5373862782046,-42.3866199251671,0
C230517007_CELL5574_N1,13.3976660716524,41.1584480796043,1
C230517007_CELL5580_N1,14.600974435642,27.0581402507851,1
C230517007_CELL5586_N1,11.5884344338435,6.09263493741542,1
C230517007_CELL559_N1,-12.4331081682492,-9.57483119959601,4
C230517007_CELL5611_N1,12.7672659392097,-39.7361951303248,0
C230517007_CELL5625_N1,-29.333437707668,7.35465948436991,2
C230517007_CELL5660_N1,-28.620259586338,-26.8112765955715,4
C230517007_CELL5663_N1,30.5846054783756,-48.893540571962,0
C230517007_CELL5669_N1,7.3257414028103,-43.243485101006,0
C230517007_CELL5676_N1,40.6161217330962,42.182302421909,1
C230517007_CELL5690_N1,28.1630728255306,36.8945483173409,1
C230517007_CELL5692_N1,-8.55085930677337,41.7723571869359,1
C230517007_CELL5731_N1,26.5696893931233,2.37955953155227,3
C230517007_CELL573_N1,2.20869946378848,-22.6328714876642,0
C230517007_CELL575_N1,-47.6708022252143,-28.4708076792977,4
C230517007_CELL5767_N1,-24.424738122022,23.3262666263813,2
C230517007_CELL5799_N1,64.1426364505432,8.82781385104689,3
C230517007_CELL5810_N1,14.5849323962196,23.22081774925,1
C230517007_CELL5820_N1,-12.9514342344754,20.3259914581512,2
C230517007_CELL5832_N1,-28.0095227817813,-34.7151276465885,4
C230517007_CELL5848_N1,22.4438663145363,32.5187531552286,1
C230517007_CELL5861_N1,24.6065575284358,-27.0863906802056,0
C230517007_CELL587_N3,-3.45106198805031,-13.4910106111684,4
C230517007_CELL5886_N1,3.13789726300303,39.6320580637371,1
C230517007_CELL5890_N1,-10.6987949830136,24.4718777943537,1
C230517007_CELL5919_N1,6.39589324180819,-9.68955708688236,4
C230517007_CELL5920_N1,24.8478621291814,43.5405745071298,1
C230517007_CELL5929_N1,-49.5660343373239,-22.7426630121937,4
C230517007_CELL5935_N1,13.4747270301604,1.73801649686751,3
C230517007_CELL5944_N1,-27.8483405304145,-31.12325366223,4
C230517007_CELL5949_N1,-18.6124905567148,-13.6956617372496,4
C230517007_CELL5966_N1,-29.6681448818199,-26.7970250536419,4
C230517007_CELL5968_N1,-5.25911547961635,-26.6145627054083,4
C230517007_CELL596_N3,-45.0413895296392,-33.0104955826795,4
C230517007_CELL598_N2,-40.9949701236339,-12.1547814795974,4
C230517007_CELL6000_N1,8.07082198093759,34.3475343288869,1
C230517007_CELL600_N2,56.5924969098451,22.7683142426229,3
C230517007_CELL6039_N1,12.572166714252,-28.0318269219249,0
C230517007_CELL6044_N1,18.3260741106229,19.1566578288254,1
C230517007_CELL6050_N1,-14.4028888569086,47.7533072106308,1
C230517007_CELL6075_N1,-22.334861028525,-53.7806044324409,0
C230517007_CELL6084_N1,-11.6545039679311,-9.91682538795915,4
C230517007_CELL6091_N1,-14.7074618627275,-1.96097801240887,4
C230517007_CELL6095_N1,62.0720531961998,7.78202757619338,3
C230517007_CELL6149_N1,0.727972368661923,34.4586426896846,1
C230517007_CELL6152_N1,37.2776830221548,38.240407814455,1
C230517007_CELL6162_N1,25.686452940356,5.1585319604216,3
C230517007_CELL6177_N1,-28.0852219753624,-34.6928402429443,4
C230517007_CELL6204_N1,21.2172345268925,-44.5304682451783,0
C230517007_CELL6224_N1,30.1666457494458,22.0950217592752,1
C230517007_CELL6228_N1,-9.94974495111584,30.4615260480948,1
